id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
15282756,Trouble installing Rails,<p>Ok imploded my rvm today (for reasons I cannot remember now and pretty much cursing myself for it) ... </p> <p>Have installed it back.</p> <p>Trying to install rails ... </p> <p>This is what I keep getting: </p> <pre><code>ERROR: Error installing rails: bundler requires RubyGems version &gt;= 1.3.6 </code></pre> <p>No idea what it means ...</p> <p>How do I fix this? </p> <p>Side Note: Now I remember why I imploded my rvm. It was to install readline package. I wanted to have rails console and thought that was the way to go ...</p>,15282905,1,4,,3/7/2013 22:10:58,,3/7/2013 22:20:33,,,,user567665,,,1,0,rvm,64
1149826,Get actual folder path,<p>How I can get actual folder path where my program is without my exe file name in C++?</p>,1149840,1,4,,7/19/2009 12:46:02,,7/19/2009 12:54:37,,,,user95644,,,1,0,c++|directory,656
27205541,vb.net download multiple files in one time error?,<p>My program using many file and I maked a multiple file downloader for if any file is missing but my downloader works as well downloads all files then the application crashing. My downloader code:</p> <pre><code> Private Sub Download() If Main.FilesURL.Count = 0 = True Then MsgBox( No source file the downloader will not start  vbCritical My program Download System ) Else If Directory.Exists(Main.filePaths.Item(0)) = False Then Directory.CreateDirectory(Main.filePaths.Item(0)) End If Client.DownloadFileAsync(New Uri(Main.FilesURL.Item(0)) Main.files.Item(0)) AddHandler Client.DownloadProgressChanged AddressOf Download_ProgressChanged AddHandler Client.DownloadFileCompleted AddressOf Download_Completted End If End Sub Private Sub Download_ProgressChanged(ByVal sender As Object ByVal e As DownloadProgressChangedEventArgs) Dim bytesIn As Double = Double.Parse(e.BytesReceived.ToString()) Dim totalBytes As Double = Double.Parse(e.TotalBytesToReceive.ToString()) Dim percentage As Double = bytesIn / totalBytes * 100 ProgressBar1.Value = Int32.Parse(Math.Truncate(percentage).ToString()) End Sub Private Sub Download_Completted(ByVal sender As Object ByVal e As System.ComponentModel.AsyncCompletedEventArgs) RemoveHandler Client.DownloadProgressChanged AddressOf Download_ProgressChanged RemoveHandler Client.DownloadFileCompleted AddressOf Download_Completted If Main.files.Count = 0 = True Then Me.Hide() MsgBox( Game Updated!  vbInformation My Program ) Main.Focus() Main.Button1.Text = Play Main.Button1.Enabled = True Main.Button2.Enabled = True Main.Button3.Enabled = True Main.Button4.Enabled = True Else Main.files.RemoveAt(0) Main.filePaths.RemoveAt(0) Main.FilesURL.RemoveAt(0) Download() End If End Sub </code></pre> <p>I using list of string to download files to add files I created:</p> <pre><code> If Not Directory.Exists(Root + \versions\ + SelectedGameVersion + \ + SelectedGameVersion + -natives ) Then Directory.CreateDirectory(Root + \versions\ + SelectedGameVersion + \ + SelectedGameVersion + -natives ) End If '//Loading Json:\\' Await jsonparser.loadjson() '//Loading Settings:\\' '//Converting Settings:\\' Dim i As Integer For i = 0 To Libraries.Count - 1 files.Add(Root + \libraries\ + stringconverter.ConvertToPath(Libraries.Item(i) Nothing 0)) Next '//Checking Files:\\' Dim i1 As Integer Dim i2 As Integer For i1 = 0 To files.Count - 1 If File.Exists(files.Item(i1)) = False Then For i2 = 0 To Libraries.Count - 1 FilesURL.Add(stringconverter.ConvertToURLPath(Libraries.Item(i2) Nothing 0)) Next Button1.Text = Letöltés... If Not File.Exists(Root + \versions\ + SelectedGameVersion + \ + SelectedGameVersion + .jar ) Then files.Add(Root + \versions\ + SelectedGameVersion + \ + SelectedGameVersion + .jar ) FilesURL.Add( http://s3.amazonaws.com/Minecraft.Download/versions/ + SelectedGameVersion + / + SelectedGameVersion + .jar ) filePaths.Add(Root + \versions\ + SelectedGameVersion) End If Else Button1.Text = Indítás... Launch = OK End If Next MsgBox(FilesURL.Count) If Not FilesURL.Count = 0 Then Downloader.ShowDialog() End If End If </code></pre> <p>But this is not working as well because there are 33 files but in the download url (list of string) 1233files. Can someone tell me with the error? Thanks!</p>,27205871,1,4,,11/29/2014 18:32:14,,11/30/2014 6:07:10,11/30/2014 6:07:10,user4287815,,user4287815,,,1,0,vb.net|file|download,166
22791479,Creating a One to One and a One to Many relationship between tables in MySQL,<p>I am preparing for an exam and I decided to do some example tasks I made up but I am stuck on one particular. Relationships. I have been hitting my head against the wall of SQL for 3-4 hours with little progress. I have 2 tables in which I want to create a one to one and a one to many relationships.</p> <pre><code>CREATE TABLE article ( price INT(30) NOT NULL published_on DATE NOT NULL ); CREATE TABLE tag( descption VARCHAR(30) NOT NULL priority INT(30) NOT NULL ); CREATE TABLE category( date_created_on DATE NOT NULL name VARCHAR(30) NOT NULL ); INSERT INTO article VALUES (10.0 2001-01-01  0); INSERT INTO article VALUES (20.0 1992-05-08  0); INSERT INTO tag VALUES ( wtf  1 1); INSERT INTO tag VALUES ( is this  2 2); ALTER TABLE article ADD article_id INT(30) NOT NULL; ALTER TABLE article ADD PRIMARY KEY(article_id); ALTER TABLE article MODIFY article_id AUTO_INCREMENT; ALTER TABLE tag ADD tag_id INT(30) NOT NULL; ALTER TABLE tag ADD PRIMARY KEY(tag_id); ALTER TABLE tag MODIFY tag_id AUTO_INCREMENT; ALTER TABLE tag ADD FOREIGN KEY (tag_id) REFERENCES (article_id); </code></pre> <p>I want to make it so that one article has a one to one with article then to make it so article has a one to many with category. I can't do the one to one to even try the one to many. Can you please give me some insight as to how to make it happen and how the relationships will work?</p> <p>Here is the information from inside the database -</p> <pre><code>mysql&gt; select * from Tag; +-------------+----------+--------+ | description | priority | tag_id | +-------------+----------+--------+ | wtf | 1 | 1 | | is this | 2 | 2 | +-------------+----------+--------+ mysql&gt; select * from Article; +-------+--------------+------------+ | price | published_on | article_id | +-------+--------------+------------+ | 10 | 2001-01-01 | 7 | | 20 | 1992-05-08 | 8 | +-------+--------------+------------+ mysql&gt; describe Article; +--------------+---------------+------+-----+---------+----------------+ | Field | Type | Null | Key | Default | Extra | +--------------+---------------+------+-----+---------+----------------+ | price | decimal(300) | YES | | NULL | | | published_on | date | YES | | NULL | | | article_id | int(30) | NO | PRI | NULL | auto_increment | +--------------+---------------+------+-----+---------+----------------+ mysql&gt; describe Tag; +-------------+-------------+------+-----+---------+-------+ | Field | Type | Null | Key | Default | Extra | +-------------+-------------+------+-----+---------+-------+ | description | varchar(30) | NO | | NULL | | | priority | int(30) | NO | | NULL | | | tag_id | int(30) | NO | PRI | NULL | | +-------------+-------------+------+-----+---------+-------+ mysql&gt; select * from Tag; +-------------+----------+--------+ | description | priority | tag_id | +-------------+----------+--------+ | wtf | 1 | 1 | | is this | 2 | 2 | +-------------+----------+--------+ mysql&gt; select * from Article; +-------+--------------+------------+ | price | published_on | article_id | +-------+--------------+------------+ | 10 | 2001-01-01 | 7 | | 20 | 1992-05-08 | 8 | +-------+--------------+------------+ mysql&gt; describe Article; +--------------+---------------+------+-----+---------+----------------+ | Field | Type | Null | Key | Default | Extra | +--------------+---------------+------+-----+---------+----------------+ | price | decimal(300) | YES | | NULL | | | published_on | date | YES | | NULL | | | article_id | int(30) | NO | PRI | NULL | auto_increment | +--------------+---------------+------+-----+---------+----------------+ mysql&gt; describe Tag; +-------------+-------------+------+-----+---------+-------+ | Field | Type | Null | Key | Default | Extra | +-------------+-------------+------+-----+---------+-------+ | description | varchar(30) | NO | | NULL | | | priority | int(30) | NO | | NULL | | | tag_id | int(30) | NO | PRI | NULL | | +-------------+-------------+------+-----+---------+-------+ </code></pre> <p>And this is the error I get for creating the foreign key:</p> <pre><code>mysql&gt; ALTER TABLE Tag ADD FOREIGN KEY(tag_id) REFERENCES Article(article_id); ERROR 1452 (23000): Cannot add or update a child row: a foreign key constraint fails (`exam_example`.`#sql-2836_1` CONSTRAINT `#sql-2836_1_ibfk_1` FOREIGN KEY (`tag_id`) REFERENCES `Article` (`article_id`)) </code></pre>,22794707,1,5,,4/1/2014 16:22:54,,4/1/2014 20:16:20,4/1/2014 17:00:20,user2154230,,user2154230,,,1,0,mysql|sql|database-design|foreign-key-relationship,744
17356387,bitmap crashing when trying to convert camera-intent image to grayscale byte array,<p>What I am trying to do is to take a photo using a camera intent retrieve and convert said photo to a grayscale byte array (note: I am not interested in getting a grayscale image just need the byte data). Then finally apply a threshold and average all the pixels above the threshold.</p> <p>The relevant snippet of code is:</p> <pre><code>@Override public void onClick(View v) { Intent intent = new Intent(android.provider.MediaStore.ACTION_IMAGE_CAPTURE); intent.putExtra(MediaStore.EXTRA_OUTPUT fileUri); startActivityForResult(intent CAPTURE_IMAGE_ACTIVITY_REQUEST_CODE); } }); } @Override protected void onActivityResult(int requestCode int resultCode Intent data) { super.onActivityResult(requestCode resultCode data); InputStream stream = null; if(requestCode == CAPTURE_IMAGE_ACTIVITY_REQUEST_CODE &amp;&amp; resultCode == RESULT_OK) { try { stream = getContentResolver().openInputStream(data.getData()); bmp = BitmapFactory.decodeStream(stream); bmp.getPixels(pixels 0 bmp.getWidth() 0 0 bmp.getWidth() bmp.getHeight()); for(int x = 0; x &lt; bmp.getWidth(); ++x) { for(int y = 0; y &lt; bmp.getHeight(); ++y) { int index = y * bmp.getWidth() + x; int R = (pixels[index] &gt;&gt; 16) &amp; 0xff; int G = (pixels[index] &gt;&gt; 8) &amp; 0xff; int B = (pixels[index]) &amp; 0xff; double Grey = (0.299 * R + 0.587 * G + 0.114 * B); if(Grey &gt; 20) { sum += Grey; count++; } } } } catch (FileNotFoundException e) { e.printStackTrace(); } finally { if (stream != null) try { stream.close(); } catch (IOException e) { e.printStackTrace(); } } //Toast.makeText(this Image saved to:\n + data.getData() Toast.LENGTH_LONG).show(); double Y = sum / count; </code></pre> <p>The toast comment is there for testing I used that earlier to make sure the intent was working - it was but the path it gave was</p> <blockquote> <p>Content://media/external/images/media/##</p> </blockquote> <p>(where ## is the next photo number).</p> <p>I have tried this in the Eclipse emulator and I get a RuntimeException error at where the bitmap starts. I get a similar crash when I do a live test on an LG Optimus L3 (Android version 2.3.6).</p> <p>I am convinced I have goofed up somewhere in the bitmap part of the code (and yes I have read the developers guide and several threads here and in other places). What is going wrong with the bitmap part?</p>,17387945,1,6,,6/28/2013 2:39:49,,6/30/2013 6:52:31,,,,user2517252,,,1,0,android|bitmap|grayscale|android-camera-intent,540
450933,How to make a visual studio add-in that cannot be unloaded?,<p>I'm writing a Visual Studio add-in using C/C++. I am not familiar with the COM architecture. In fact I'm learning Windows programming. </p> <p>I can see an OnDisconnect() call back into my add-in. I tried returning S_FALSE but that does not seem to stop the add-in from being unloaded. </p> <p>So my questions is is it possible to make an add-in that cannot be unloaded (either through the Tools menu or programatically) and if yes will some magic return value from OnDisconnect() do the job or some other trick is required?</p> <p>I also saw another <a href= http://stackoverflow.com/questions/346674/visual-studio-and-add-in-unloading >question</a> that asks exactly the opposite. From the answer it seems that the DLL still resides in the memory when an add-in is unloaded. So maybe there is a way to reload the add-in as soon as it is unloaded? </p>,456164,1,6,,1/16/2009 16:09:38,,1/18/2009 23:59:34,,,,PolyThinker,47707,,1,0,visual-studio|visual-c++|add-in,160
50470,Can I prevent user pasting Javascript into Design Mode IFrame?,<p>I'm building a webapp that contains an IFrame in design mode so my user's can tart their content up and paste in content to be displayed on their page. Like the WYSIWYG editor on most blog engines or forums.</p> <p>I'm trying to think of all potential security holes I need to plug one of which is a user pasting in Javascript:</p> <pre><code>&lt;script type= text/javascript &gt; // Do some nasty stuff &lt;/script&gt; </code></pre> <p>Now I know I can strip this out at the server end before saving it and/or serving it back but I'm worried about the possibility of someone being able to paste some script in and run it there and then without even sending it back to the server for processing.</p> <p>Am I worrying over nothing?</p> <p>Any advice would be great couldn't find much searching Google.</p> <p>Anthony</p>,50481,2,0,,9/8/2008 19:23:01,,12/15/2014 13:47:24,5/14/2013 12:20:14,,2139775,littlecharva,366,,1,0,javascript|iframe,796
20514972,PHP if substr not catching a certain phrase,<p>I am using the PHP function <code>imap_open</code> to get emails into a MySQL database.</p> <p>I am using this PHP code to check the subject checking the <em>RE:</em> and <em>#</em> work fine but checking if the subject is <em>Read:</em> doesn't.</p> <p>I have tried echoing <code>substr($subject 75);</code> which displays the 5 digits of the subject which is what I want but its not working in the if statement</p> <pre><code>if(strtolower(substr($subject03)) == 're:') { $ticketnumber = substr($subject 55); } elseif(strtolower(substr($subject01)) == '#') { $ticketnumber = substr($subject 15); } elseif(strtolower(substr($subject05)) == 'Read:') { $ticketnumber = substr($subject 75); } </code></pre>,20515043,2,0,,12/11/2013 9:12:53,,12/11/2013 9:28:31,12/11/2013 9:28:31,,3048495,user2135867,,,1,0,php,59
251890,Displaying unit test results in VS 2008,<p>I am a rookie was using the Visual Studio 2008 built-in Unit Testing components what would be the best way to record or display your results in a unit test?</p> <p>I want to test my service method when it returns a System.GUID and an empty System.GUID</p> <pre><code>[TestMethod] public void GetGUID() { MyWcfServiceService.MyWcfServiceClient proxy = new MyWcfServiceService.MyWcfServiceClient(); string name = HasGuid ; System.GUID guid = proxy.GetGUID(name); } [TestMethod] public void GetEmptyGUID() { MyWcfServiceService.MyWcfServiceClient proxy = new MyWcfServiceService.MyWcfServiceClient(); string name = HasEmptyGuid ; System.GUID guid = proxy.GetGUID(name); } </code></pre>,251991,2,0,,10/30/2008 21:49:52,,11/2/2008 0:20:15,11/2/2008 0:20:15,hop,3850,Michael Kniskern,26327,,1,0,c#|visual-studio-2008|unit-testing,343
7877494,Changing the default front page stub in Drupal 6,<p>In Drupal 6 one can go to the Site Configuration -> Site Information page and at the bottom there is a setting titled Default Front Page . The site URL (in text) there is unchangeable via the interface. However we have the wrong value there.</p> <p>This came about because I used the Backup/Restore module to copy a production site's data to a test server. It has to be a data problem because that is the single change that's happened. However I'm completely at a loss how to fix it. The original site's URL is all over the database.</p> <p>Simply wiping the database and reinstalling isn't an option because we need the node user CCK etc data from that production server.</p> <p>There are two suggestions I've seen all over the web to fix this: change the settings.php value and empty all Drupal's cache_* tables.</p> <p>In our case settings.php hasn't changed and is correct. And we have both used the Admin Menu interface to empty the cache and have manually gone in and made sure all cache tables are empty.</p>,7879018,2,0,,10/24/2011 14:49:19,,11/17/2011 11:02:34,11/17/2011 11:02:34,,225647,user550082,,,1,0,drupal|drupal-6,1241
